VARIABLES= "x","y","Mach","Temp","Pressure","Rho","u", "v" ZONE N=948 E= 1800 F=FEPOINT  ET=triangle
0.01681	0.02109	0.281841	1.36399	0.715946	0.998544	0.244954	0.139891
0.02673	0.02631	0.310371	1.36444	0.708627	0.991565	0.278647	0.124791
0.03916	0.03145	0.329014	1.29106	0.703884	0.987182	0.301028	0.108741
0.0551	0.03669	0.342069	1.295	0.700483	0.98413	0.317161	0.0916429
0.07599	0.04201	0.350826	1.36927	0.698124	0.982081	0.328545	0.0738569
0.10329	0.04727	0.356017	1.28078	0.696805	0.981008	0.335936	0.0568247
0.13887	0.05221	0.35834	1.27846	0.696231	0.980633	0.340079	0.0408014
0.18516	0.05642	0.357929	1.29404	0.696375	0.980922	0.341306	0.026019
0.23892	0.05909	0.355344	1.30264	0.697046	0.981684	0.340151	0.0134409
0.29878	0.06001	0.35085	1.30559	0.69822	0.982905	0.337084	0.00290303
0.3653	0.05911	0.345267	1.30577	0.699657	0.984354	0.332848	-0.00611367
0.42719	0.05687	0.3401	1.28586	0.70095	0.985648	0.328716	-0.012671
0.47494	0.0544	0.335724	1.29426	0.702045	0.986745	0.325155	-0.0169585
0.51179	0.0521	0.331874	1.28787	0.703046	0.987747	0.322035	-0.0198987
0.54025	0.05013	0.328823	1.29628	0.703854	0.988557	0.319563	-0.0219057
0.56223	0.0485	0.326483	1.2896	0.704458	0.989162	0.317642	-0.0233885
0.57922	0.04717	0.32458	1.37853	0.70496	0.989665	0.316086	-0.024466
0.59235	0.04611	0.323032	1.2911	0.705369	0.990074	0.314828	-0.0251815
0.60249	0.04527	0.321726	1.29042	0.705713	0.990419	0.313755	-0.0258631
0.61065	0.04458	0.320808	1.28172	0.70598	0.990706	0.313035	-0.0262173
0.62271	0.04355	0.319762	1.29213	0.706282	0.991051	0.312224	-0.0265235
0.64053	0.04198	0.318127	1.29264	0.706723	0.991546	0.310922	-0.0270628
0.66688	0.03957	0.315778	1.29349	0.707389	0.992274	0.309069	-0.0277594
0.70578	0.03582	0.312155	1.27571	0.708385	0.993335	0.306184	-0.0285466
0.76315	0.02988	0.305936	1.31807	0.709949	0.994931	0.301046	-0.03
0.82539	0.02287	0.29799	1.37389	0.711922	0.996905	0.294388	-0.0316546
0.87428	0.01697	0.290354	1.38475	0.71382	0.998798	0.287951	-0.0328269
0.91268	0.01208	0.282511	1.38678	0.715771	1.00074	0.28131	-0.0335919
0.94288	0.00806	0.274035	1.38928	0.71788	1.00284	0.27412	-0.0337984
0.96662	0.0048	0.2644	1.3918	0.720212	1.00515	0.265893	-0.0332755
0.9853	0.00216	0.252445	1.39329	0.722963	1.00787	0.25558	-0.0315678
1	0	0.240287	1.21461	0.726606	1.01129	0.247193	0.000145848
0.611932	-0.0993329	0.320877	1.13024	0.707617	0.992706	0.314756	0.0225575
0.736338	-0.0950809	0.308715	1.16399	0.710577	0.995692	0.304632	0.0265771
0.43821	-0.0808988	0.336481	1.17924	0.703281	0.988101	0.327054	0.014044
0.468066	-0.0873804	0.334001	1.13365	0.704096	0.989009	0.325231	0.0158646
0.556769	-0.0984229	0.326065	1.1316	0.706308	0.991363	0.318995	0.0202621
0.800773	-0.0841138	0.301341	1.14005	0.712284	0.997379	0.298363	0.0283798
0.898248	-0.0519651	0.286121	1.14889	0.715806	1.00083	0.285324	0.0306887
0.85559	-0.0676083	0.293678	1.18763	0.714049	0.99911	0.291803	0.029779
0.507686	-0.0941953	0.330579	1.17632	0.705112	0.990109	0.322607	0.0179399
0.957925	-0.029549	0.270225	1.1436	0.719521	1.00449	0.271718	0.0305337
0.671714	-0.0987124	0.315213	1.13208	0.70902	0.994131	0.310078	0.0246144
0.978529	-0.0216597	0.261224	1.15555	0.721581	1.00652	0.264032	0.0289334
0.931695	-0.0394819	0.278403	1.16947	0.717613	1.00261	0.278711	0.0310073
0.0279022	0.0410751	0.311215	1.13443	0.709817	0.993867	0.288277	0.106646
0.415765	-0.0758579	0.338464	1.17851	0.702629	0.987362	0.328496	0.012471
0.398886	-0.0719661	0.340088	1.13068	0.702116	0.98677	0.329681	0.0111767
-0.000685197	-0.0183852	0.197908	1.17963	0.738021	1.02126	0.175963	-0.112464
0.386185	-0.0689721	0.341165	1.13448	0.701761	0.986337	0.330447	0.0101471
0.376684	-0.0676577	0.342126	1.18991	0.701427	0.985944	0.331113	0.00932483
-0.00131564	0.0172666	0.189579	1.17952	0.739809	1.02308	0.16899	0.108616
0.367728	-0.0687619	0.343118	1.11657	0.701224	0.98575	0.331942	0.00819691
0.0622034	-0.0611357	0.338611	1.1322	0.703235	0.987752	0.320789	-0.0743344
0.35682	-0.0709688	0.344318	1.12149	0.700954	0.9855	0.332923	0.00678958
0.08693	-0.0731702	0.34546	1.13278	0.701564	0.986262	0.329484	-0.0585526
0.0434211	-0.0507304	0.327907	1.13092	0.705946	0.990246	0.30797	-0.090234
0.119619	-0.0857831	0.349867	1.12736	0.700522	0.985347	0.335275	-0.0435999
0.306043	-0.0818679	0.349315	1.1694	0.699865	0.984509	0.33696	-0.000534961
0.0290352	-0.0418226	0.312722	1.17514	0.709758	0.993807	0.290312	-0.10529
0.326678	-0.077576	0.347472	1.13452	0.700258	0.984863	0.335481	0.00258319
0.209192	-0.0979145	0.353262	1.12861	0.699489	0.984317	0.340015	-0.0185109
0.280478	-0.0869044	0.351238	1.1334	0.69949	0.984182	0.338489	-0.00472509
0.343346	-0.0739679	0.345785	1.12417	0.700627	0.9852	0.334116	0.00496874
0.16268	-0.0966351	0.35207	1.15735	0.699986	0.984865	0.338506	-0.029615
0.248717	-0.0926749	0.352883	1.16873	0.699269	0.984022	0.339782	-0.01051
0.0165821	0.033559	0.288232	1.15298	0.715947	0.999748	0.263127	0.119108
0.0175178	-0.034246	0.290573	1.17592	0.715532	0.99933	0.265875	-0.118001
-0.00670793	-0.00730503	0.119683	1.18904	0.751074	1.03402	0.119012	-0.0526254
0.0079089	-0.0268379	0.256438	1.16697	0.724427	1.00794	0.229844	-0.126062
0.0843693	0.0719957	0.345499	1.1718	0.700981	0.985672	0.328778	0.0599819
0.00706238	0.0261804	0.252121	1.17191	0.725439	1.00897	0.225488	0.126101
-0.00680899	0.00659056	0.116156	1.22789	0.7514	1.0344	0.117216	0.047288
0.0602578	0.0601111	0.338051	1.12607	0.702846	0.987356	0.319555	0.0758383
0.041945	0.0498428	0.326769	1.17575	0.705781	0.990077	0.306215	0.091781
0.116258	0.084471	0.35025	1.12454	0.699789	0.984615	0.334836	0.0451182
0.209471	0.109482	0.351625	1.14069	0.699411	0.984414	0.33842	0.0187116
0.15802	0.0982376	0.352014	1.15264	0.699355	0.984292	0.337816	0.0310774
0.332873	0.121132	0.3453	1.15277	0.700901	0.985952	0.334069	-0.000934257
0.267956	0.117741	0.349213	1.14373	0.69997	0.985013	0.336986	0.00819415
0.453513	0.102965	0.336948	1.12528	0.702615	0.987572	0.327035	-0.0137307
0.398339	0.115834	0.340924	1.14286	0.701863	0.986879	0.330493	-0.00839397
0.527968	0.0792532	0.330047	1.17805	0.704026	0.988889	0.321063	-0.0201036
0.495642	0.0897245	0.333266	1.12377	0.70334	0.988243	0.32383	-0.0174691
0.572038	0.0646105	0.325446	1.17909	0.70502	0.989827	0.317093	-0.0234165
0.552851	0.0710363	0.327491	1.17858	0.70458	0.989412	0.318863	-0.0219962
0.598256	0.0557756	0.32256	1.14194	0.705706	0.990478	0.314643	-0.0252015
0.586831	0.0595998	0.323879	1.13634	0.705396	0.990184	0.315768	-0.0243853
0.61771	0.056121	0.320627	1.12737	0.706252	0.991064	0.313122	-0.025854
0.607356	0.054225	0.321496	1.17991	0.705966	0.990735	0.313752	-0.0257575
0.656116	0.067137	0.317312	1.12758	0.707353	0.992294	0.310689	-0.026432
0.633191	0.0605932	0.319274	1.13118	0.706697	0.991567	0.312131	-0.0260804
0.739861	0.0849708	0.309768	1.18138	0.709597	0.99469	0.304883	-0.027271
0.690085	0.0766483	0.314421	1.13102	0.708282	0.993307	0.308534	-0.0267531
0.800535	0.0819967	0.302629	1.17221	0.711366	0.996468	0.298969	-0.0285307
0.85559	0.0676083	0.294739	1.1476	0.713239	0.998316	0.292296	-0.0298027
0.898248	0.0519651	0.287116	1.18866	0.715048	1.0001	0.285811	-0.030664
0.931695	0.0394819	0.2793	1.15014	0.716936	1.00196	0.279173	-0.030972
0.957925	0.029549	0.270993	1.18165	0.718949	1.00395	0.272137	-0.0304833
0.978529	0.0216597	0.261819	1.19364	0.721139	1.00611	0.264378	-0.0288318
0.994911	0.0164695	0.251548	1.17038	0.723575	1.00848	0.255886	-0.0237081
0.994911	-0.0164695	0.251186	1.14397	0.723862	1.00874	0.255659	0.0239579
0.52382	0.121583	0.330379	1.13958	0.704876	0.990073	0.322348	-0.0168835
1.01202	-0.0127348	0.249767	1.18182	0.724949	1.00974	0.255788	0.00952002
0.0414539	-0.0764356	0.317364	1.1337	0.709718	0.995044	0.305652	-0.0709222
0.846889	-0.137992	0.298577	1.15065	0.713849	0.999174	0.297209	0.0236462
0.955909	0.0638257	0.277506	1.19682	0.71795	1.00307	0.278667	-0.0249998
0.642546	-0.168722	0.318591	1.17412	0.709256	0.994649	0.314079	0.0190312
-0.0045993	-0.0309601	0.228426	1.17048	0.731304	1.01629	0.22023	-0.0893858
0.527447	-0.151814	0.328585	1.17733	0.706726	0.992047	0.322157	0.015336
0.364864	-0.0826641	0.343379	1.11387	0.701712	0.986497	0.332709	0.00685246
0.0150077	-0.050604	0.287014	1.16057	0.717166	1.00234	0.273867	-0.0918095
0.2348	-0.139392	0.347546	1.12994	0.702207	0.987549	0.337146	-0.0134707
0.389293	-0.0842251	0.340918	1.12337	0.702383	0.987208	0.330817	0.00934386
0.353422	-0.0874687	0.344382	1.11676	0.701562	0.986403	0.333607	0.00525106
0.446092	-0.116596	0.335842	1.13464	0.704488	0.989612	0.327559	0.012422
0.129158	-0.138793	0.339485	1.17694	0.704639	0.990099	0.329962	-0.0327707
-0.0134902	-0.0181685	0.181665	1.22123	0.740821	1.02562	0.183649	-0.0601254
1.01202	0.0127348	0.249969	1.15043	0.724822	1.00963	0.255942	-0.00899034
0.620722	0.0747241	0.320859	1.14161	0.706582	0.991538	0.313754	-0.0245429
0.0140588	0.049642	0.284849	1.13838	0.717305	1.00249	0.271443	0.0924834
-0.0135743	0.016823	0.177382	1.18568	0.741509	1.0263	0.180248	0.0568009
0.086454	0.11366	0.333848	1.14267	0.705332	0.990763	0.32326	0.0467116
0.596942	0.0708293	0.32315	1.2017	0.705872	0.99078	0.315487	-0.0240101
0.894413	0.107492	0.291823	1.19732	0.714682	0.999914	0.290923	-0.0245821
0.844489	0.137656	0.299698	1.18786	0.712911	0.998208	0.297649	-0.023618
0.440818	0.173248	0.335445	1.13361	0.704406	0.989822	0.327319	-0.00883628
0.773646	0.153817	0.307933	1.16943	0.710983	0.996315	0.304532	-0.022735
0.583297	-0.162697	0.323684	1.17122	0.707986	0.993353	0.31823	0.0172506
0.708266	-0.17235	0.312995	1.16032	0.710608	0.996013	0.309454	0.0206355
0.92892	-0.0830962	0.283935	1.19017	0.717007	1.00218	0.284514	0.02533
0.0266913	-0.0616782	0.304955	1.18775	0.71269	0.997944	0.292087	-0.0829887
0.781254	-0.164204	0.30618	1.17427	0.712177	0.997563	0.30372	0.0222201
0.894413	-0.107492	0.291068	1.14924	0.715461	1.00071	0.290702	0.0247597
0.376728	-0.0793627	0.342236	1.14827	0.701871	0.986612	0.331677	0.008484
0.00493453	-0.0406317	0.262889	1.1672	0.723155	1.00824	0.250472	-0.0963007
0.0610557	-0.094913	0.326812	1.1396	0.707555	0.992943	0.316155	-0.0580966
0.0892564	-0.115808	0.334329	1.13974	0.705903	0.991336	0.324388	-0.0453483
0.298865	-0.112837	0.348044	1.13926	0.701297	0.986405	0.337056	-0.00304579
0.321137	-0.102687	0.346944	1.12136	0.701304	0.98631	0.335975	0.000431655
0.421514	-0.10275	0.337951	1.13569	0.703621	0.988634	0.32893	0.0112251
0.184488	-0.149913	0.343883	1.14979	0.703487	0.988924	0.33424	-0.021538
0.271012	-0.125096	0.348562	1.1232	0.701509	0.986731	0.3377	-0.00755167
0.480375	-0.134399	0.33279	1.13824	0.70553	0.990766	0.325388	0.0137009
0.339027	-0.0943225	0.34566	1.12131	0.701413	0.98633	0.334776	0.00311988
0.403104	-0.0922182	0.339585	1.12925	0.702917	0.987829	0.329956	0.0101427
-0.0167849	-0.000430156	0.147808	1.22617	0.746581	1.0311	0.159285	-0.00180448
0.00411716	0.0398106	0.259894	1.17738	0.723661	1.00876	0.247667	0.095971
-0.00565955	0.0297436	0.223005	1.18135	0.732354	1.01736	0.215841	0.0867308
0.0590056	0.0930524	0.326223	1.18619	0.707146	0.992532	0.315033	0.0592173
0.0399211	0.0749163	0.316054	1.18632	0.709485	0.994812	0.303904	0.0719348
0.0255387	0.0604902	0.302991	1.14726	0.712611	0.997869	0.289711	0.0839769
0.171124	0.161613	0.340585	1.1709	0.703622	0.989116	0.331012	0.0235417
0.122187	0.136713	0.338396	1.13769	0.7042	0.989667	0.328322	0.0348928
0.296511	0.194162	0.339802	1.15225	0.703707	0.989224	0.33112	0.00526942
0.229243	0.180676	0.34103	1.14809	0.703438	0.988947	0.331848	0.013891
0.663025	0.107876	0.317439	1.20123	0.708008	0.993163	0.311585	-0.0238651
0.371704	0.193847	0.337647	1.15451	0.704168	0.989661	0.329413	-0.00252512
0.977036	0.0486103	0.270628	1.20231	0.71963	1.00471	0.272876	-0.0240843
0.992846	0.0383999	0.264519	1.18327	0.721097	1.00614	0.267772	-0.0220591
0.549837	0.103693	0.327942	1.12416	0.705196	0.990302	0.320039	-0.0194412
0.569812	0.0898213	0.325911	1.12438	0.705477	0.990508	0.318117	-0.0213969
0.60752	0.0666078	0.321923	1.1362	0.706151	0.991041	0.314435	-0.0247253
0.92892	0.0830962	0.284598	1.15331	0.716303	1.00148	0.284716	-0.0251364
0.637729	0.0881252	0.319556	1.14726	0.707171	0.992216	0.312969	-0.0242963
0.585182	0.0790723	0.324331	1.13335	0.705694	0.99066	0.316607	-0.0229437
0.705754	0.135949	0.31386	1.13349	0.709319	0.994593	0.309134	-0.0230437
0.48976	0.144653	0.333026	1.12632	0.704578	0.989881	0.324895	-0.013497
0.977036	-0.0486103	0.270103	1.15598	0.720147	1.00521	0.272662	0.0242595
0.992846	-0.0383998	0.264066	1.18369	0.721504	1.00653	0.267548	0.0223001
0.955909	-0.0638257	0.276913	1.19748	0.718569	1.00369	0.278466	0.0251671
-0.0279794	-0.0116845	0.188344	1.22196	0.739237	1.02437	0.198288	-0.0234749
0.365537	-0.100294	0.3429	1.13695	0.702313	0.987308	0.33282	0.00593351
-0.0205502	-0.0325613	0.219019	1.18814	0.732838	1.01816	0.221602	-0.0568857
0.558734	0.144495	0.326991	1.18992	0.706105	0.991416	0.320015	-0.0170901
0.605673	0.0839775	0.32255	1.15833	0.706249	0.991251	0.315259	-0.0234594
0.0301445	-0.108069	0.308536	1.14289	0.712653	0.998192	0.302286	-0.0551438
1.00736	-0.0324536	0.260207	1.1361	0.722357	1.00735	0.2646	0.0159487
0.430812	0.265919	0.329906	1.17492	0.706547	0.992138	0.323732	-0.00472993
-0.0102748	-0.0460895	0.247148	1.14572	0.726682	1.01209	0.244228	-0.0714921
0.400663	-0.11784	0.339602	1.14892	0.703614	0.988738	0.330654	0.00836701
0.176394	0.243675	0.329597	1.17342	0.706887	0.992506	0.323271	0.0173913
-0.00263849	0.0565844	0.265888	1.19429	0.721801	1.00725	0.260542	0.0732148
0.334496	0.286774	0.330214	1.16397	0.706612	0.992231	0.324121	0.00222225
0.905823	-0.177544	0.295111	1.20309	0.715125	1.00055	0.295015	0.0189233
0.845189	-0.229017	0.302419	1.14935	0.713564	0.999082	0.301322	0.0176095
0.965466	0.105747	0.282629	1.20063	0.717184	1.00242	0.283762	-0.0199727
0.37628	-0.0949992	0.342157	1.31009	0.702294	0.987221	0.33203	0.00745928
-0.00195233	-0.0576619	0.268444	1.13388	0.72166	1.0071	0.26303	-0.0736294
0.387372	-0.103473	0.340997	1.14112	0.702842	0.987853	0.331364	0.00790491
0.418473	-0.136884	0.337696	1.19197	0.704532	0.989778	0.329559	0.00893473
0.299752	-0.152625	0.34445	1.18367	0.703025	0.988403	0.335061	-0.00424286
0.443906	-0.162717	0.334643	1.14618	0.705586	0.990954	0.327439	0.0094894
1.02941	2.02705e-09	0.258908	1.16727	0.723014	1.0078	0.264116	0.000323643
0.590669	0.103282	0.323851	1.13765	0.706241	0.991358	0.316704	-0.0215499
1.00736	0.0324536	0.260615	1.13581	0.722067	1.00707	0.264862	-0.0155441
0.903356	0.178689	0.296319	1.13394	0.714329	0.999736	0.295663	-0.0187788
0.827485	0.226478	0.305153	1.19022	0.712306	0.9978	0.303109	-0.0179158
0.720484	0.217896	0.313808	1.11757	0.710207	0.995701	0.310163	-0.017825
0.144495	-0.205695	0.330595	1.1435	0.707259	0.992846	0.324204	-0.0227473
0.604733	-0.246238	0.319861	1.17287	0.709488	0.995041	0.315853	0.0133825
0.670538	-0.258712	0.315242	1.15347	0.710616	0.996183	0.312077	0.0147662
0.940847	-0.136569	0.28837	1.14349	0.716504	1.00184	0.289118	0.019833
0.0174461	-0.0856893	0.297627	1.14	0.715107	1.00061	0.29106	-0.0646373
0.00771662	-0.0699966	0.285561	1.16871	0.717802	1.00327	0.278926	-0.0713407
0.755079	-0.260739	0.309506	1.17179	0.711949	0.997512	0.3073	0.0161781
0.0504451	-0.138711	0.317555	1.14438	0.710725	0.996297	0.311652	-0.0444186
0.08458	-0.170053	0.324638	1.18594	0.708863	0.994448	0.318556	-0.0341899
0.322305	-0.134758	0.344816	1.18154	0.702623	0.9879	0.335081	-0.000943592
0.340231	-0.120212	0.344445	1.12354	0.70243	0.987605	0.334524	0.00181225
0.541609	-0.22789	0.324786	1.1368	0.70828	0.993807	0.319844	0.0117643
0.221547	-0.201571	0.337542	1.13035	0.705369	0.990915	0.330004	-0.0139756
0.269751	-0.174916	0.342523	1.13364	0.70381	0.98928	0.333776	-0.00838289
0.484174	-0.196454	0.330052	1.18352	0.706926	0.992394	0.324001	0.0103677
0.354554	-0.108388	0.343724	1.14858	0.702333	0.98741	0.333692	0.00414227
-0.0276797	0.0105225	0.186622	1.17568	0.739502	1.02463	0.196851	0.0210055
-0.021053	0.0302887	0.214692	1.16653	0.733555	1.01888	0.217957	0.0544084
-0.0112986	0.045001	0.244036	1.18643	0.727122	1.01253	0.241653	0.0698108
0.0484597	0.135682	0.316741	1.14869	0.710292	0.99586	0.31035	0.0454904
0.0288075	0.10572	0.307822	1.1411	0.712371	0.997909	0.301195	0.0559894
0.00690815	0.0687074	0.282904	1.21641	0.717795	1.00327	0.27607	0.0716736
0.0164574	0.0839265	0.296062	1.1392	0.715013	1.00052	0.289279	0.0651129
0.118332	0.204826	0.327314	1.18279	0.707554	0.99316	0.320932	0.0263424
0.0781518	0.16575	0.323325	1.14233	0.708575	0.994164	0.316817	0.0361065
0.245696	0.273118	0.33039	1.14878	0.706601	0.992224	0.324148	0.00971676
0.658369	0.161518	0.318583	1.13555	0.708498	0.993862	0.313422	-0.0200471
0.534971	0.174724	0.32866	1.13702	0.706074	0.991489	0.321805	-0.0141746
0.984678	0.0814961	0.276377	1.14075	0.71856	1.00373	0.278393	-0.019385
0.998846	0.0650355	0.270596	1.13682	0.719748	1.00486	0.27341	-0.0178267
0.576818	0.121228	0.325306	1.14403	0.706179	0.991391	0.318251	-0.019443
0.631352	0.122367	0.320192	1.12416	0.707526	0.992741	0.314107	-0.0217622
0.940847	0.136569	0.289075	1.20346	0.715832	1.00115	0.289372	-0.0195914
0.617443	0.0963767	0.321562	1.1728	0.706784	0.991872	0.31476	-0.0229934
0.49879	0.216289	0.329748	1.14323	0.7062	0.991717	0.323151	-0.0102912
0.965466	-0.105747	0.2821	1.15712	0.717785	1.00304	0.283626	0.02019
0.998846	-0.0650355	0.270173	1.14952	0.720185	1.00529	0.273247	0.0180959
0.984678	-0.0814961	0.275931	1.1413	0.719085	1.00426	0.278279	0.0195968
0.406269	0.385408	0.322318	1.15875	0.708678	0.994337	0.317975	-0.00121226
0.547914	-0.323955	0.319731	1.14441	0.709658	0.99529	0.316054	0.00832307
1.03035	0.0245207	0.261309	1.16752	0.722249	1.00718	0.266027	-0.00702854
0.17297	0.348017	0.320319	1.17085	0.709255	0.994927	0.316217	0.0121059
0.18706	-0.279111	0.324574	1.11585	0.708442	0.994082	0.319712	-0.013895
0.103404	0.28995	0.318117	1.17784	0.709909	0.995576	0.314198	0.0189572
1.00317	-0.115883	0.280775	1.14943	0.718176	1.00345	0.282851	0.0155505
0.928135	-0.265276	0.298442	1.17959	0.714682	1.00024	0.298348	0.0140571
0.00821304	-0.144645	0.301894	1.19911	0.71467	1.0003	0.299326	-0.0411897
0.31128	-0.199474	0.338382	1.14186	0.704828	0.990345	0.330657	-0.00364567
-0.0111762	-0.0839646	0.277236	1.13486	0.720086	1.00565	0.275484	-0.0557448
-0.0116312	0.0824621	0.275535	1.1392	0.719932	1.0055	0.273634	0.0556762
-0.0307626	0.047316	0.239236	1.1925	0.7279	1.01342	0.242516	0.0472053
0.989679	0.150329	0.286832	1.17934	0.716619	1.00196	0.287916	-0.0154976
-0.0430387	-0.000375729	0.207308	1.21001	0.735394	1.02076	0.217863	-0.000868388
-0.0399972	-0.0277215	0.220101	1.17434	0.732435	1.01786	0.2276	-0.0311705
0.515098	0.309994	0.323878	1.12237	0.708088	0.993706	0.318955	-0.00765744
1.03035	-0.0245207	0.260918	1.17496	0.722413	1.00733	0.265711	0.00761739
-0.029566	-0.0500758	0.243413	1.15883	0.727167	1.01268	0.246048	-0.0493333
-0.0213855	-0.0628587	0.259189	1.24427	0.723953	1.0095	0.259177	-0.0561564
0.376727	-0.120173	0.341656	1.1364	0.703135	0.988293	0.332333	0.0058961
0.967603	0.19813	0.293343	1.20881	0.715365	1.00081	0.293641	-0.0150105
0.910606	0.274321	0.301259	1.10534	0.713719	0.999287	0.300487	-0.0138148
0.766103	0.320455	0.310163	1.16065	0.71144	0.997062	0.307738	-0.0131627
0.835895	-0.34646	0.305134	1.15137	0.713189	0.998817	0.304053	0.0123774
